0.469 0.055117170144295666
0.555 0.08563847210481827
0.645 0.09266124779404135
0.8585 0.26312496626180837
1.24 0.27647044647660035
1.64 0.2038841793833697
2.13 0.12663080037371535
3.0 0.03
4.0 0.03
5.0 0.03
6.0 0.03
7.5 0.03
8.0 0.04
9.0 0.05
10.0 0.06
11.03 0.02999188906330541
12.05 0.023996794871795624
