0.469 0.05257560469220388
0.555 0.08394921623585597
0.645 0.08821377556316827
0.8585 0.24753077961175127
1.24 0.259370808678501
1.64 0.19692090729783035
2.13 0.12214025744835458
3.0 0.03
4.0 0.03
5.0 0.03
6.0 0.03
7.5 0.03
8.0 0.04
9.0 0.05
10.0 0.06
11.03 0.029991889063317734
12.05 0.023996794871794958
