T   2    1    1    0    2    2    2    2    2    2    1    0    0   0.0000.00   
    3    1    1    3    0    0  66.33180   2.00000   4.10000   0.00000   0.00000
 -99.000 -99.000 -99.000 -99
 -99.00000 -99.00000 -99.00000
   36MIDLATITUDE SUMMER  
   9.00000   0.02700 100.00000  75.00000   0.000006371.22998    0
  -99  -99  -99  -99
 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000 -99.00000
      1667      3333         1         1
    3   0    0.000  0    0.000  0    1.000
    FREQ  TOT TRANS  PTH THRML  THRML SCT  SURF EMIS   SOL SCAT  SING SCAT  GRND RFLT  DRCT RFLT  TOTAL RAD  REF SOL  SOL@OBS   DEPTH
 1667.00 4.0937E-10 2.7046E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.7046E-07                    21.616
 1668.00 1.9543E-18 2.6934E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.6934E-07                    40.776
 1669.00 0.0000E+00 2.6822E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.6822E-07                   999.999
 1670.00 2.4369E-30 2.6711E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.6711E-07                    68.187
 1671.00 5.6045E-27 2.6600E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.6600E-07                    60.446
 1672.00 0.0000E+00 2.6490E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.6490E-07                   999.999
 1673.00 2.8162E-14 2.6380E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.6380E-07                    31.201
 1674.00 4.4979E-16 2.6270E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.6270E-07                    35.338
 1675.00 0.0000E+00 2.6161E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.6161E-07                   999.999
 1676.00 0.0000E+00 2.6052E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.6052E-07                   999.999
 1677.00 7.4704E-13 2.5944E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.5944E-07                    27.923
 1678.00 3.2050E-10 2.5836E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.5836E-07                    21.861
 1679.00 7.7817E-11 2.5729E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.5729E-07                    23.277
 1680.00 1.7359E-16 2.5622E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.5622E-07                    36.290
 1681.00 1.9781E-15 2.5515E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.5515E-07                    33.857
 1682.00 3.7637E-17 2.5409E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.5409E-07                    37.819
 1683.00 0.0000E+00 2.5303E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.5303E-07                   999.999
 1684.00 0.0000E+00 2.5198E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.5198E-07                   999.999
 1685.00 0.0000E+00 2.5093E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.5093E-07                   999.999
 1686.00 1.6284E-29 2.4989E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4989E-07                    66.287
 1687.00 8.4272E-17 2.4885E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4885E-07                    37.012
 1688.00 7.8689E-15 2.4781E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4781E-07                    32.476
 1689.00 1.1637E-13 2.4678E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4678E-07                    29.782
 1690.00 1.9661E-18 2.4575E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4575E-07                    40.770
 1691.00 4.5072E-10 2.4472E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4472E-07                    21.520
 1692.00 5.3121E-10 2.4370E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4370E-07                    21.356
 1693.00 3.5775E-11 2.4269E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4269E-07                    24.054
 1694.00 6.9630E-16 2.4167E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4167E-07                    34.901
 1695.00 0.0000E+00 2.4066E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.4066E-07                   999.999
 1696.00 0.0000E+00 2.3966E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3966E-07                   999.999
 1697.00 2.4256E-42 2.3866E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3866E-07                    95.822
 1698.00 1.3746E-29 2.3766E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3766E-07                    66.457
 1699.00 8.0196E-39 2.3667E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3667E-07                    87.719
 1700.00 0.0000E+00 2.3568E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3568E-07                   999.999
 1701.00 0.0000E+00 2.3469E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3469E-07                   999.999
 1702.00 3.8063E-24 2.3371E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3371E-07                    53.925
 1703.00 5.1549E-19 2.3274E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3274E-07                    42.109
 1704.00 0.0000E+00 2.3176E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3176E-07                   999.999
 1705.00 1.3150E-24 2.3079E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.3079E-07                    54.988
 1706.00 0.0000E+00 2.2983E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2983E-07                   999.999
 1707.00 7.4403E-18 2.2886E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2886E-07                    39.440
 1708.00 4.1795E-09 2.2791E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2791E-07                    19.293
 1709.00 8.6051E-08 2.2695E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2695E-07                    16.268
 1710.00 1.0126E-11 2.2600E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2600E-07                    25.316
 1711.00 9.1747E-08 2.2505E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2505E-07                    16.204
 1712.00 2.8208E-07 2.2411E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2411E-07                    15.081
 1713.00 6.2013E-09 2.2317E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2317E-07                    18.899
 1714.00 5.6411E-19 2.2223E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2223E-07                    42.019
 1715.00 0.0000E+00 2.2130E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2130E-07                   999.999
 1716.00 6.8876E-30 2.2037E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.2037E-07                    67.148
 1717.00 0.0000E+00 2.1945E-07 0.0000E+00 0.0000E+00                       0.0000E+00            2.1945E-07                   999.999
