   0.3    .02
    .45   .03
    .53   .07
    .60   .04
    .7    .05
    .8    .55
    .9    .57
   1.     .56
   1.1    .58
   1.2    .52
   1.3    .53
   1.4    .38
   1.5    .24
   1.6    .35
   1.7    .38
   1.8    .35
   1.9    .10
   2.     .10
   2.1    .18
   2.2    .23
   2.3    .18
   2.4    .15
   2.5    .08
