   1.0   1.0
   1.4   1.0
   1.5   1.0
   1.8   1.0
   2.     .50
   2.1   1.0
   2.13  1.0
   2.25  1.0
   2.3    .70
   2.5    .70
   2.6    .02
   3.3    .02
   3.5    .50
   4.0    .50
   4.7    .10
   5.5    .20
   6.     .05
   7.     .05
   7.5    .10
  20.     .10
